,Team,Name,Jersey,Position,Height (ft),Weight (lb),Salary,Age,Birth Date,Birth Location
496,TOR,Davion Mitchell,15,PG,"6' 0""",202,"$5,063,760",25,1998-09-05,"Hinesville, Georgia"
497,TOR,Christian Koloko,35,C,"7' 0""",230,--,24,2000-06-20,"Douala, Cameroon"
498,TOR,Mouhamadou Gueye,16,F,"6' 9""",210,--,25,1998-07-06,"Staten Island, New York"
499,TOR,Javon Freeman-Liberty,0,G,"6' 3""",190,"$289,542",24,1999-10-20,"Chicago, Illinois"
500,TOR,Gradey Dick,1,G,"6' 6""",200,"$4,536,720",20,2003-11-20,"Wichita, Kansas"
501,TOR,Ulrich Chomche,--,C,"6' 10""",232,--,18,2005-12-30,"Baham, Cameroon"
502,TOR,D.J. Carton,3,G,"6' 3""",200,--,23,2000-08-05,"Pineville, North Carolina"
503,TOR,Bruce Brown,11,SF,"6' 4""",202,"$22,000,000",27,1996-08-15,"Boston, Massachusetts"
504,TOR,Chris Boucher,25,PF,"6' 9""",200,"$11,750,000",31,1993-01-11,"Castries, Saint Lucia"
505,TOR,RJ Barrett,9,SG,"6' 6""",214,"$23,883,929",24,2000-06-14,"Toronto, Ontario"
506,TOR,Scottie Barnes,4,SF,"6' 7""",237,"$8,008,560",22,2001-08-01,"West Palm Beach, Florida"
507,TOR,Ochai Agbaji,30,G,"6' 5""",215,"$4,114,200",24,2000-04-20,"Milwaukee, Wisconsin"
508,PHI,D.J. Wilson,20,F,"6' 10""",230,--,28,1996-02-19,"Mount Shasta, California"
509,PHI,Terquavion Smith,23,G,"6' 4""",160,--,21,2002-12-31,"Greenville, North Carolina"
510,PHI,Paul Reed,44,SF,"6' 9""",210,"$7,723,000",25,1999-06-14,"Orlando, Florida"
511,PHI,Cameron Payne,22,PG,"6' 3""",183,"$6,500,000",29,1994-08-08,"Memphis, Tennessee"
512,PHI,Kelly Oubre Jr.,9,SG,"6' 7""",203,"$2,019,706",28,1995-12-09,"New Orleans, Louisiana"
513,PHI,De'Anthony Melton,8,SG,"6' 3""",200,"$8,000,000",26,1998-05-28,"North Hollywood, California"
514,PHI,Jared McCain,--,G,"6' 2""",197,--,20,2004-02-20,"Sacramento, California"
515,PHI,Tyrese Maxey,0,PG,"6' 2""",200,"$4,343,920",23,2000-11-04,"Dallas, Texas"
516,PHI,KJ Martin,1,F,"6' 6""",215,"$1,930,681",23,2001-01-06,"Gardena, California"
517,PHI,Kyle Lowry,7,PG,"6' 0""",196,"$2,795,839",38,1986-03-25,"Philadelphia, Pennsylvania"
518,PHI,Buddy Hield,17,SG,"6' 4""",220,"$19,279,841",31,1992-12-17,"Freeport, Bahamas"
519,PHI,Tobias Harris,12,PF,"6' 8""",226,"$39,270,150",31,1992-07-15,"Islip, New York"
520,PHI,Joel Embiid,21,C,"7' 0""",280,"$46,900,000",30,1994-03-16,"Yaounde, Cameroon"
521,PHI,Jeff Dowtin Jr.,11,G,"6' 3""",177,--,27,1997-05-10,"Upper Marlboro, Maryland"
522,PHI,Robert Covington,33,PF,"6' 7""",209,"$11,692,308",33,1990-12-14,"Bellwood, Illinois"
523,PHI,Ricky Council IV,16,G,"6' 6""",207,--,22,2001-08-03,"Durham, North Carolina"
524,PHI,Adem Bona,--,C,"6' 8""",243,--,21,2003-03-28,"Lagos, Nigeria"
525,PHI,Nicolas Batum,40,PF,"6' 8""",230,"$11,710,818",35,1988-12-14,"Lisieux, France"
526,PHI,Mo Bamba,5,C,"7' 0""",231,"$2,019,706",26,1998-05-12,"Harlem, New York"
527,BOS,Oshae Brissett,12,SF,"6' 7""",210,"$2,165,000",26,1998-06-20,"Toronto, Ontario"
528,BOS,Jaylen Brown,7,SG,"6' 6""",223,"$31,830,357",27,1996-10-24,"Marietta, Georgia"
529,BOS,JD Davison,20,SG,"6' 1""",195,--,21,2002-10-03,"Montgomery, Alabama"
530,BOS,Sam Hauser,30,SF,"6' 7""",217,"$1,927,896",26,1997-12-08,"Green Bay, Wisconsin"
531,BOS,Jrue Holiday,4,PG,"6' 4""",205,"$36,861,707",34,1990-06-12,"Chatsworth, California"
532,BOS,Al Horford,42,C,"6' 9""",240,"$10,000,000",38,1986-06-03,"Puerto Plata, Dominican Republic"
533,BOS,Luke Kornet,40,C,"7' 1""",250,"$2,413,304",28,1995-07-15,"Lantana, Texas"
534,BOS,Svi Mykhailiuk,50,SG,"6' 7""",205,"$2,019,706",27,1997-06-10,"Cherkasy, Ukraine"
535,BOS,Drew Peterson,13,F,"6' 9""",205,--,24,1999-11-09,"Libertyville, Illinois"
536,BOS,Kristaps Porzingis,8,C,"7' 2""",240,"$36,016,200",28,1995-08-02,"Liepaja, Latvia"
537,BOS,Payton Pritchard,11,PG,"6' 1""",195,"$4,037,278",26,1998-01-28,"Tualatin, Oregon"
538,BOS,Neemias Queta,88,C,"7' 0""",248,--,24,1999-07-13,"Lisbon, Portugal"
539,BOS,Baylor Scheierman,--,F,"6' 6""",205,--,23,2000-09-26,"Hastings, Nebraska"
540,BOS,Jaden Springer,44,G,"6' 4""",202,"$2,226,240",21,2002-09-25,"Charlotte, North Carolina"
541,BOS,Jayson Tatum,0,SF,"6' 8""",210,"$32,600,060",26,1998-03-03,"St. Louis, Missouri"
542,BOS,Xavier Tillman,26,F,"6' 7""",245,"$1,930,681",25,1999-01-12,"Grand Rapids, Michigan"
543,BOS,Jordan Walsh,27,G,"6' 6""",205,"$1,119,563",20,2004-03-03,"DeSoto, Texas"
544,BOS,Anton Watson,--,F,"6' 8""",230,--,23,2000-10-06,"Coeur d'Alene, Idaho"
545,BOS,Derrick White,9,PG,"6' 4""",190,"$18,357,143",29,1994-07-02,"Parker, Colorado"
546,BKN,Keita Bates-Diop,13,SF,"6' 8""",229,"$2,364,614",28,1996-01-23,"Bloomington, Illinois"
547,BKN,Bojan Bogdanovic,44,SF,"6' 7""",226,"$20,000,000",35,1989-04-18,"Mostar, Bosnia and Herzegovina"
548,BKN,Nic Claxton,33,C,"6' 11""",215,"$9,625,000",25,1999-04-17,"Greenville, South Carolina"
549,BKN,Noah Clowney,21,F,"6' 9""",210,"$3,089,520",19,2004-07-14,"Spartanburg, South Carolina"
550,BKN,Dorian Finney-Smith,28,PF,"6' 7""",220,"$13,932,008",31,1993-05-04,"Portsmouth, Virginia"
551,BKN,Jacob Gilyard,14,G,"5' 8""",160,--,25,1998-07-14,"Kansas City, Missouri"
552,BKN,Cameron Johnson,2,SF,"6' 8""",210,"$25,679,348",28,1996-03-03,"Moon Township, Pennsylvania"
553,BKN,Keon Johnson,45,G,"6' 5""",185,"$2,808,720",22,2002-03-10,"Shelbyville, Tennessee"
554,BKN,Jaylen Martin,16,G,"6' 6""",216,--,20,2004-01-28,"Quincy, Florida"
555,BKN,Dennis Schroder,17,PG,"6' 1""",175,"$12,405,000",30,1993-09-15,"Braunschweig, Germany"
556,BKN,Day'Ron Sharpe,20,C,"6' 9""",265,"$2,210,040",22,2001-11-06,"Greenville, North Carolina"
557,BKN,Ben Simmons,10,PG,"6' 10""",240,"$37,893,408",27,1996-07-20,"Melbourne, Australia"
558,BKN,Dennis Smith Jr.,4,PG,"6' 3""",205,"$2,019,706",26,1997-11-25,"Fayetteville, North Carolina"
559,BKN,Cam Thomas,24,SG,"6' 3""",210,"$2,240,160",22,2001-10-13,"Yokosuka, Japan"
560,BKN,Lonnie Walker IV,8,G,"6' 4""",204,"$2,019,706",25,1998-12-14,"Reading, Pennsylvania"
561,BKN,Trendon Watford,9,PF,"6' 8""",237,"$2,019,706",23,2000-11-09,"Birmingham, Alabama"
562,BKN,Dariq Whitehead,0,F,"6' 6""",220,"$2,966,040",19,2004-08-01,"Newark, New Jersey"
563,BKN,Jalen Wilson,22,F,"6' 6""",220,"$850,000",23,2000-11-04,"Arlington, Texas"
564,NY,Precious Achiuwa,5,PF,"6' 8""",243,"$4,379,527",24,1999-09-19,"Port Harcourt, Nigeria"
565,NY,OG Anunoby,8,SF,"6' 7""",240,"$18,642,857",26,1997-07-17,"London, United Kingdom"
566,NY,Mikal Bridges,1,SF,"6' 6""",209,"$21,700,000",27,1996-08-30,"Philadelphia, Pennsylvania"
567,NY,Charlie Brown Jr.,4,G,"6' 6""",199,--,27,1997-02-02,"Philadelphia, Pennsylvania"
568,NY,Jalen Brunson,11,PG,"6' 2""",190,"$26,346,666",27,1996-08-31,"New Brunswick, New Jersey"
569,NY,Alec Burks,18,SG,"6' 5""",214,"$10,489,600",32,1991-07-20,"Grandview, Missouri"
570,NY,Pacome Dadiet,--,G,"6' 7""",--,--,18,2005-07-27,"Aubagne, France"
571,NY,Donte DiVincenzo,0,SG,"6' 4""",203,"$10,960,000",27,1997-01-31,"Newark, Delaware"
572,NY,Mamadi Diakite,21,F,"6' 9""",228,--,27,1997-01-21,"Conakry, Guinea"
573,NY,Josh Hart,3,SG,"6' 4""",215,"$12,960,000",29,1995-03-06,"Silver Spring, Maryland"
574,NY,Isaiah Hartenstein,55,C,"7' 0""",250,"$9,245,121",26,1998-05-05,"Eugene, Oregon"
575,NY,Ariel Hukporti,--,C,"6' 11""",246,--,22,2002-04-11,"Stralsund, Germany"
576,NY,DaQuan Jeffries,8,SG,"6' 5""",222,--,26,1997-08-30,"Edmond, Oklahoma"
577,NY,Tyler Kolek,--,G,"6' 1""",195,--,23,2001-03-27,"Providence, Rhode Island"
578,NY,Miles McBride,2,PG,"6' 1""",195,"$1,836,096",23,2000-09-08,"Cincinnati, Ohio"
579,NY,Kevin McCullar Jr.,--,F,"6' 5""",206,--,23,2001-03-15,"San Antonio, Texas"
580,NY,Shake Milton,13,SG,"6' 5""",205,"$552,938",27,1996-09-26,"Owasso, Oklahoma"
581,NY,Julius Randle,30,PF,"6' 8""",250,"$28,226,880",29,1994-11-29,"Dallas, Texas"
582,NY,Mitchell Robinson,23,C,"7' 0""",240,"$15,681,818",26,1998-04-01,"Pensacola, Florida"
583,NY,Jericho Sims,45,C,"6' 10""",250,"$1,927,896",25,1998-10-20,"Minneapolis, Minnesota"
584,NY,Jacob Toppin,00,F,"6' 8""",200,--,24,2000-05-08,"Ossining, New York"
585,NY,Duane Washington Jr.,1,PG,"6' 2""",197,--,59,1964-08-31,"Eschwege, Germany"
